,evt_block_time,from,name,to,value
0,2024-01-20 17:55:47.000 UTC,0x922ef485a31f7edbb668c8c82d4d594ada8e85d8,StakedEthToken,0xdadcf64babfb566785f1e9dfc4889c5e593dddc7,0.1
1,2024-05-21 16:10:47.000 UTC,0xc36442b4a4522e871399cd717abdd847ab11fe88,StakedEthToken,0x41101882cb54935335f4e08c484c3def212a20be,1.2556112990353103
2,2024-03-16 09:50:59.000 UTC,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,StakedEthToken,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.07666975487270639
3,2024-09-04 11:48:59.000 UTC,0x9008d19f58aabd9ed0d60971565aa8510560ab41,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.9729759813608407
4,2024-02-26 12:42:11.000 UTC,0xdadcf64babfb566785f1e9dfc4889c5e593dddc7,StakedEthToken,0xe37e799d5077682fa0a244d46e5649f71457bd09,11.029133400142713
5,2024-02-04 23:14:59.000 UTC,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,StakedEthToken,0x1111111254eeb25477b68fb85ed929f73a960582,0.12369077604343387
6,2024-05-22 02:35:47.000 UTC,0xe957b0829c6ae6ac461d7365b7927e1ff604114b,StakedEthToken,0x0000000000000000000000000000000000000000,0.037389991144858525
7,2024-03-13 05:06:35.000 UTC,0x28395765cf8a8750e5a51a8a2a4907e6d35d8b3d,StakedEthToken,0xdadcf64babfb566785f1e9dfc4889c5e593dddc7,0.07
8,2024-05-24 10:44:11.000 UTC,0x1c027862959af8e835c36834b5806915b6fa20b9,StakedEthToken,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.45
9,2024-05-14 23:34:35.000 UTC,0x111111125421ca6dc452d289314280a0f8842a65,StakedEthToken,0x2ac5770d6780a5c17e97f9b8763290e0552060fa,43.04520099389251
10,2024-01-08 11:22:47.000 UTC,0xfca268a0f468b4a8fe0131045b86fb2225d66578,StakedEthToken,0xdadcf64babfb566785f1e9dfc4889c5e593dddc7,4.524617551877164
11,2024-04-28 07:36:47.000 UTC,0xabcb2079078ce2b58622d1baab0ffcc5a4c3e42d,StakedEthToken,0x0000000000000000000000000000000000000000,0.134484375
12,2024-06-30 10:32:11.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.005641458275277026
13,2024-04-21 02:49:59.000 UTC,0xbb2e135972e5f5d4ed1ed15bd307bf358388e777,StakedEthToken,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0.01
14,2024-02-21 00:23:47.000 UTC,0x7379e81228514a1d2a6cf7559203998e20598346,StakedEthToken,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.010143595873121336
15,2024-06-08 23:13:35.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,StakedEthToken,0x87a265c93d2a92c6eeec002283beaebb4564fd20,0.0141403136794058
16,2024-05-14 23:34:35.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,StakedEthToken,0x111111125421ca6dc452d289314280a0f8842a65,43.04520099389251
17,2024-03-24 02:54:23.000 UTC,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,StakedEthToken,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.036867757884239405
18,2024-04-07 18:52:11.000 UTC,0xd2dc0a1c8b40b269510b167f479300706bbd046d,StakedEthToken,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,16.494909686399986
19,2024-06-12 06:37:35.000 UTC,0x6ab828d7ec72c80d9f93a66e2c455485a97a5922,StakedEthToken,0x0000000000000000000000000000000000000000,2.199823370387331
20,2024-01-12 23:48:59.000 UTC,0x0df5283ba7e4ef17530bc4bd801d0aa7e97c8e9f,StakedEthToken,0x14d2fa32b4e81fb624e0667befcf2cab75430e6c,0.012
21,2024-04-06 20:03:47.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,StakedEthToken,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,0.000932088949036487
22,2024-02-25 03:01:47.000 UTC,0xc36442b4a4522e871399cd717abdd847ab11fe88,StakedEthToken,0x2d6054c54c6e98dc90ba89484898f13c743c0379,1.0603064767683208
23,2024-07-17 19:02:47.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.006759037529881333
24,2024-02-02 01:18:11.000 UTC,0x992f534fcc87864875224d142d6bf054b1882160,StakedEthToken,0x2c6a3cd97c6283b95ac8c5a4459ebb0d5fd404f4,0.8639142608882248
25,2024-02-20 11:33:35.000 UTC,0xfa1b223501fbcf3df218ad9e0f9f3a59f2317758,StakedEthToken,0xdadcf64babfb566785f1e9dfc4889c5e593dddc7,0.048815298982658656
26,2024-03-26 14:06:47.000 UTC,0xee2ff7957a91e02f45e7974ca14cef9bdb9ae5a7,StakedEthToken,0x0000000000000000000000000000000000000000,0.10445653300116696
27,2024-04-22 03:17:35.000 UTC,0x6d42f577b7a6e5895c9ab2126e95797d066ddc86,StakedEthToken,0x0000000000000000000000000000000000000000,12.798615965173338
28,2024-07-06 00:31:23.000 UTC,0xe43ca1dee3f0fc1e2df73a0745674545f11a59f5,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.528001693207295
29,2024-04-06 03:44:59.000 UTC,0x74de5d4fcbf63e00296fd95d33236b9794016631,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.0319152
30,2024-01-21 00:09:47.000 UTC,0x051d173ce2cf734211a56827ca31e632e06c17c1,StakedEthToken,0x0000000000000000000000000000000000000000,1.192654717077238
31,2024-06-06 20:31:23.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,StakedEthToken,0x87a265c93d2a92c6eeec002283beaebb4564fd20,0.07558978919890343
32,2024-07-12 21:22:47.000 UTC,0x8e06c9f5125550d3cf65193bb334c31e5e2cd8e5,StakedEthToken,0xe37e799d5077682fa0a244d46e5649f71457bd09,0.005462354476744456
33,2024-09-09 22:11:11.000 UTC,0x9a3054883de148a4deeed4ba8ebddf9f3a35049b,StakedEthToken,0x0000000000000000000000000000000000000000,3.271227603677736
34,2024-02-06 09:54:35.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.8467396847979718
35,2024-04-03 15:56:47.000 UTC,0xe8a0a7216f53002115a6b25d6a4cc6f2276f41c7,StakedEthToken,0x0000000000000000000000000000000000000000,5.009268595711709
36,2024-03-28 19:46:47.000 UTC,0x7379e81228514a1d2a6cf7559203998e20598346,StakedEthToken,0xc36442b4a4522e871399cd717abdd847ab11fe88,8.379832794392117
37,2024-02-26 23:50:59.000 UTC,0xde713631ac3b412aca919291719b9f179ef37153,StakedEthToken,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1.7350432885750229
38,2024-01-10 11:38:23.000 UTC,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,StakedEthToken,0x992f534fcc87864875224d142d6bf054b1882160,0.0966209432019205
39,2024-09-22 22:56:35.000 UTC,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,StakedEthToken,0x1111111254eeb25477b68fb85ed929f73a960582,0.09944024011287321
40,2024-10-04 08:02:35.000 UTC,0xe37e799d5077682fa0a244d46e5649f71457bd09,StakedEthToken,0x87a265c93d2a92c6eeec002283beaebb4564fd20,0.054259708243449056
41,2024-08-18 03:29:47.000 UTC,0x7379e81228514a1d2a6cf7559203998e20598346,StakedEthToken,0xc36442b4a4522e871399cd717abdd847ab11fe88,0.005631503858358138
42,2024-02-14 21:11:11.000 UTC,0xeaa8516d9065e303d3c8da1596ea5e42781f444d,StakedEthToken,0x0000000000000000000000000000000000000000,1.74121
43,2024-05-23 11:23:23.000 UTC,0x69460570c93f9de5e2edbc3052bf10125f0ca22d,StakedEthToken,0x854a396158c1dfa01a44061c471cc4720c463ffc,7.878093888766e-06
44,2024-02-03 01:13:35.000 UTC,0xc3b073335d86d54f7622b48345b829f47253c98c,StakedEthToken,0x0000000000000000000000000000000000000000,0.12069463477322054
45,2024-02-09 08:26:23.000 UTC,0x1111111254eeb25477b68fb85ed929f73a960582,StakedEthToken,0x363177b945803d4727e6168e46dabd8ac5695a17,110.06191490043835
46,2024-04-17 07:04:23.000 UTC,0x31a3464c5dd6a706b78519ded5b7e8d19e8f9c7f,StakedEthToken,0x0000000000000000000000000000000000000000,5.30944201043297
47,2024-09-02 08:21:23.000 UTC,0xa9ffb27d36901f87f1d0f20773f7072e38c5bfba,StakedEthToken,0x1111111254eeb25477b68fb85ed929f73a960582,0.7430913634165133
48,2024-06-20 04:12:23.000 UTC,0x81abde3e1b77779cdf9f81614add3adc8190206d,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.0032
49,2024-07-15 20:43:23.000 UTC,0xb02e9215fe175754fc98c1c58753ed285027f8d5,StakedEthToken,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.01918100557134482
50,2024-06-15 23:58:35.000 UTC,0x875680a120597732f92bf649cacfeb308e54dba4,StakedEthToken,0x1d35ba854575b576b3c0ab4e64e27bf2d2c1d48a,0.000302492101490342
51,2024-02-17 11:31:47.000 UTC,0x7379e81228514a1d2a6cf7559203998e20598346,StakedEthToken,0xc36442b4a4522e871399cd717abdd847ab11fe88,5.315707419690926
52,2024-03-08 07:06:35.000 UTC,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,7.187129607069541
53,2024-02-13 08:30:47.000 UTC,0x9ca48e5812cbc8838c8bb9548c2ea72f19413896,StakedEthToken,0x0000000000000000000000000000000000000000,0.5686543152331084
54,2024-06-29 07:16:23.000 UTC,0x5eb67a3b141f3036899ee77822a41277166c540e,StakedEthToken,0x7379e81228514a1d2a6cf7559203998e20598346,0.06701
55,2024-02-12 19:26:11.000 UTC,0x7545e51faeb2bd050fdab16fea0bab3c706ca334,StakedEthToken,0xf547e6e104cbdbb434683a9431770c95cc1c5a71,0.2544688688231052
