,evt_block_time,evt_tx_hash,from,to,value
24,2024-06-19 09:45:59.000 UTC,0x6dd3bc7c44678f512f59be0d0de2a7fe7f178f7ffb29c7affc390834ea69f9af,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x984345bb017e421471e5078e82835fd3d1d2a7ba,56.34125501035696
25,2024-08-02 13:11:11.000 UTC,0x4d026b60673cd42b0d8405a877bedd00faf6c424d50f4ae47168555a3374e590,0x0000000000000000000000000000000000000000,0xc6aacba3a2df56169aaa93c2947bf7cea346fda5,21.32792854270248
26,2024-01-23 14:26:23.000 UTC,0x1b9cd622169db8a39d046be7ec6f902b638758c358877238ed48cd795d20b005,0x4e7614c304f5032b367a7453c019928d693c6750,0x0a4f6ecb214dc1d9acdd99743b4dcc58ccc088b9,1.0717605950381666
27,2023-10-19 23:14:11.000 UTC,0x4dc9f00f8afdff718ddd0ed17188cb38c02f1e689dd1d87b9a07c7c775bd8985,0x0000000000000000000000000000000000000000,0x747f6385d39b9b8d2d67cf36acd3446e672e5bb4,69.95648416298144
28,2023-11-14 11:47:11.000 UTC,0x2f70b73b6aa200682f38a7ca1a66934b2c3738aefe300f864a7feccedef4084c,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0xea335a46a1deeaa826a341bf3a0820dcf44362fc,0.019453337083138542
29,2024-03-24 14:01:59.000 UTC,0x599e2c02c2e625d45fab0cacac1ede59c9ea643c4d1d16b2b2636c2570e7f72d,0x2576b1b83f78129e0473ce97445832c1095cfaf1,0x4d6d61ef999dc62aa5b62b902ba7e0c90107ee37,3.0
30,2024-06-19 09:45:59.000 UTC,0x6dd3bc7c44678f512f59be0d0de2a7fe7f178f7ffb29c7affc390834ea69f9af,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x984345bb017e421471e5078e82835fd3d1d2a7ba,56.34125501035696
31,2024-07-07 02:18:23.000 UTC,0xa0a09bf3c1699a710f6f3de524fc975c4adfe048149b0d289fbf8c5f682653ab,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.010466466873584096
32,2024-02-11 23:00:11.000 UTC,0xa817b9b370b3f0b4dc62f753e5b84ced126a3ba3f28a3392d812843e0af899d2,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0x5659f8e0ae798a99039782d856495bfdf9c867f6,23.418921578423863
33,2024-08-20 06:54:35.000 UTC,0x1e9f7a75ff5e581adf2ae9268d8bf26b8ae1015b17d3464e51fca8942274dec8,0x1afe8a03214bf47300c2b3b7918ffda98fb359c8,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.01070127807989774
34,2024-02-07 22:25:35.000 UTC,0xf5f4f6ce7f5113b5995e1c4307c761d74dfda8d65d26ea73f1fd94b20ea498ec,0xcf8373446363216f0dac6ace39cd3db12cf8689b,0xae60d8180437b5c34bb956822ac2710972584473,0.020163166673937673
35,2024-06-06 09:35:47.000 UTC,0x3bfccadf2ce6882c66dd3c5e102db300c125f48fe2ab4a55b5ba31082237f168,0x0000000000000000000000000000000000000000,0x545f95147de639b4bdac90fd85e05f9e8b3f6b82,13.482910296803617
36,2024-02-12 20:30:11.000 UTC,0xc863a420505ab4a67e38f62bf0c4dfa1118a759f4c769eb720e86827a1224d57,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0xc3333cf9e049127b73a25cb541bee65ccdd7d125,97.21122015595401
37,2024-10-11 16:00:59.000 UTC,0xe10f97eb2c2f1efa3cb3a39ad49523afe565c3375953d79122ccd8c5cc854fe9,0x0d52e0639c49efbf8e74ab38e7d7f48089f04ef3,0x6bc13c0dd4b135f2b0306d28ec0f81a5b5fdadf7,0.06806359084058534
38,2024-04-13 11:16:35.000 UTC,0xc47e7cfd648789b6fa4cf41cd46620d04ed8b1afd22be732c3d66f5040a336fe,0x963ec454423cd543db08bc38fc7b3036b425b301,0xdea2ed23c9548c7b3e3c9df38b040599657727ee,20.0
39,2024-08-21 10:53:47.000 UTC,0x924d71d9053833cace38c88449dfd5ef72480ce50f284dfaabec475cbb4b3855,0x3ef6af91e2550b9cea0baeca6c1f1a6fcadc52cd,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.6539
40,2023-10-21 08:14:47.000 UTC,0x582575207879b2f14dfacaf2c5828b9d84db32e59f717f29b28eb65842207bde,0xa774ffb2a2e28fa61c2adc32a03102db19f4cc54,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.058508869209683415
41,2024-06-17 02:07:23.000 UTC,0x5a981773a3172d60bb90b5e5591a97344cdd11adfce125d09619d064aeba795b,0x28104d4f703ee5b5011cefe106f54efd56f33f95,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0.010682520432962908
42,2024-05-24 17:39:23.000 UTC,0xb1ee001c099636529b278f4b9a3c4e4c66bd27f6e8214f810cc85ae21a501ca8,0xcd531ae9efcce479654c4926dec5f6209531ca7b,0xaca414e9ff15b65783dcf101c3efc701a055a6b5,31.44473559854264
43,2024-09-04 06:04:11.000 UTC,0x3827379325197f270295bd7f2549c625d8ed18162d018c04013b1fac15fad17a,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x000000fee13a103a10d593b9ae06b3e05f2e7e1c,2.353251849084e-06
44,2024-02-04 16:06:11.000 UTC,0x83f412ef4ee073fb7189e2235decc7feb9011e4509140de17b569f2edfd44c8b,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0xc45ece7c28c0711db8a9bc75228ca7f3779477ff,1.1535705225343584
45,2024-02-05 21:41:47.000 UTC,0x0efe357a7d8acd4e74f97834a95e5b4ec14b048a497c5fcf3d1dba00d96f4689,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.10002865271319611
46,2024-08-30 16:43:23.000 UTC,0x3c33a276308813454cc89d3aae4281f4c3d648928cb8b24f100dedd8dd982791,0x0b8add06a4c576b638b88ed86b8e15bfecb3d6f0,0xb09a50acfff7d12b7d18adef3d1027bc149bad1c,0.9522443091343887
47,2024-06-08 01:59:23.000 UTC,0x0cc74cc89ace5838aaa7779d2ea65eaf2850d24e4f93e9c9f040de29a4a99866,0x5d811a9d059ddab0c18b385ad3b752f734f011cb,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0.01430928886057876
48,2023-12-07 16:13:47.000 UTC,0xe348c952ebed45e8f950323cc2c031ef43efb956c1397871b067df8a11288541,0x53b5c4231fba19de04866a84fed928aeca0102fe,0x4cdd4484de26321b1e26a154076b524dbb3b3f64,0.697258871297199
49,2023-11-18 06:24:59.000 UTC,0xd1330425bcce937cd8f8fcf3a2ca0b26585da1c73a5cb52991ac4cecb7fbd8dc,0xe579723de9eace01073f7e9993d6180e21aaffdf,0x1ed298f53802ca9092b7e5b171de584fc7f52445,5.846312942709582
50,2024-02-09 14:59:47.000 UTC,0x3a43d9c887264ff46ac853e193263dec8387e40b2d2de7cba28926765e918292,0x7e72c0ccf3812fe9e9c4c9731876a702235f9a99,0xae60d8180437b5c34bb956822ac2710972584473,1.47005385
51,2024-09-04 12:14:11.000 UTC,0xe286c9f5162af291bec206645e0c08cd452b5bd01d6162b8e4d1dcb9995caffb,0x0000000000000000000000000000000000000000,0x53b5c4231fba19de04866a84fed928aeca0102fe,0.7496529956784223
